date,serial_number,model,capacity_bytes,failure,datacenter,cluster_id,vault_id,pod_id,pod_slot_num,is_legacy_format,smart_1_normalized,smart_1_raw,smart_5_normalized,smart_5_raw,smart_9_normalized,smart_9_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_194_normalized,smart_194_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw
2024-04-01,WD001330,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_11,V_031,POD_011,11,0,100,314683,100,0,91,9493,100,0,100,0,75,25,100,0,100,0
2024-04-08,WD001330,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_11,V_031,POD_011,11,0,100,346472,100,0,91,9661,100,0,100,0,70,30,100,0,100,0
2024-04-15,WD001330,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_11,V_031,POD_011,11,0,100,469042,100,0,91,9829,100,0,100,0,72,28,100,0,100,0
2024-04-22,WD001330,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_11,V_031,POD_011,11,0,100,390219,100,0,91,9997,100,0,100,0,68,32,100,0,100,0
2024-04-29,WD001330,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_11,V_031,POD_011,11,0,100,66858,100,0,90,10165,100,0,100,0,74,26,100,0,100,0
2024-05-06,WD001330,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_11,V_031,POD_011,11,0,100,278980,100,0,90,10333,100,0,100,0,68,32,100,0,100,0
2024-05-13,WD001330,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_11,V_031,POD_011,11,0,100,86620,100,0,90,10501,100,0,100,0,73,27,100,0,100,0
2024-05-20,WD001330,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_11,V_031,POD_011,11,0,100,432619,100,0,90,10669,100,0,100,0,68,32,100,0,100,0
2024-05-27,WD001330,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_11,V_031,POD_011,11,0,100,458758,100,0,90,10837,100,0,100,0,77,23,100,0,100,0
2024-06-03,WD001330,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_11,V_031,POD_011,11,0,100,453093,100,0,89,11005,100,0,100,0,73,27,100,0,100,0
2024-06-10,WD001330,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_11,V_031,POD_011,11,0,100,266808,100,0,89,11173,100,0,100,0,71,29,100,0,100,0
2024-06-17,WD001330,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_11,V_031,POD_011,11,0,100,430080,100,0,89,11341,100,0,100,0,68,32,100,0,100,0
2024-06-24,WD001330,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_11,V_031,POD_011,11,0,100,158001,100,0,89,11509,100,0,100,0,64,36,100,0,100,0
2024-04-01,WD001331,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_12,V_032,POD_012,12,0,100,158431,100,0,90,10730,100,0,100,0,74,26,100,0,100,0
2024-04-08,WD001331,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_12,V_032,POD_012,12,0,100,355080,100,0,90,10898,100,0,100,0,76,24,100,0,100,0
2024-04-15,WD001331,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_12,V_032,POD_012,12,0,100,238807,100,0,89,11066,100,0,100,0,72,28,100,0,100,0
2024-04-22,WD001331,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_12,V_032,POD_012,12,0,100,358529,100,0,89,11234,100,0,100,0,77,23,100,0,100,0
2024-04-29,WD001331,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_12,V_032,POD_012,12,0,100,471697,100,0,89,11402,100,0,100,0,75,25,100,0,100,0
2024-05-06,WD001331,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_12,V_032,POD_012,12,0,100,1547,100,0,89,11570,100,0,100,0,72,28,100,0,100,0
2024-05-13,WD001331,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_12,V_032,POD_012,12,0,100,448500,100,0,89,11738,100,0,100,0,74,26,100,0,100,0
2024-05-20,WD001331,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_12,V_032,POD_012,12,0,100,136389,100,0,89,11906,100,0,100,0,69,31,100,0,100,0
2024-05-27,WD001331,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_12,V_032,POD_012,12,0,100,257287,100,0,88,12074,100,0,100,0,74,26,100,0,100,0
2024-06-03,WD001331,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_12,V_032,POD_012,12,0,100,56076,100,0,88,12242,100,0,100,0,74,26,100,0,100,0
2024-06-10,WD001331,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_12,V_032,POD_012,12,0,100,81195,100,0,88,12410,100,0,100,0,75,25,100,0,100,0
2024-06-17,WD001331,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_12,V_032,POD_012,12,0,100,384016,100,0,88,12578,100,0,100,0,72,28,100,0,100,0
2024-06-24,WD001331,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_12,V_032,POD_012,12,0,100,312095,100,0,88,12746,100,0,100,0,72,28,100,0,100,0
2024-04-01,WD001332,WUH721818ALE6L4,18000207937536,0,dc1,CL_dc1_13,V_033,POD_013,13,0,100,28476,100,0,82,18578,100,0,100,0,80,20,100,0,100,0
2024-04-08,WD001332,WUH721818ALE6L4,18000207937536,0,dc1,CL_dc1_13,V_033,POD_013,13,0,100,52973,100,0,82,18746,100,0,100,0,74,26,100,0,100,0
2024-04-15,WD001332,WUH721818ALE6L4,18000207937536,0,dc1,CL_dc1_13,V_033,POD_013,13,0,100,41994,100,0,82,18914,100,0,100,0,72,28,100,0,100,0
2024-04-22,WD001332,WUH721818ALE6L4,18000207937536,0,dc1,CL_dc1_13,V_033,POD_013,13,0,100,410385,100,0,81,19082,100,0,100,0,76,24,100,0,100,0
2024-04-29,WD001332,WUH721818ALE6L4,18000207937536,0,dc1,CL_dc1_13,V_033,POD_013,13,0,100,443804,100,0,81,19250,100,0,100,0,73,27,100,0,100,0
2024-05-06,WD001332,WUH721818ALE6L4,18000207937536,0,dc1,CL_dc1_13,V_033,POD_013,13,0,100,472489,100,0,81,19418,100,0,100,0,72,28,100,0,100,0
2024-05-13,WD001332,WUH721818ALE6L4,18000207937536,0,dc1,CL_dc1_13,V_033,POD_013,13,0,100,359485,100,0,81,19586,100,0,100,0,72,28,100,0,100,0
2024-05-20,WD001332,WUH721818ALE6L4,18000207937536,0,dc1,CL_dc1_13,V_033,POD_013,13,0,100,378140,100,0,81,19754,100,0,100,0,73,27,100,0,100,0
2024-05-27,WD001332,WUH721818ALE6L4,18000207937536,0,dc1,CL_dc1_13,V_033,POD_013,13,0,100,211470,100,0,81,19922,100,0,100,0,77,23,100,0,100,0
2024-06-03,WD001332,WUH721818ALE6L4,18000207937536,0,dc1,CL_dc1_13,V_033,POD_013,13,0,100,3925,100,0,80,20090,100,0,100,0,73,27,100,0,100,0
2024-06-10,WD001332,WUH721818ALE6L4,18000207937536,0,dc1,CL_dc1_13,V_033,POD_013,13,0,100,228178,100,0,80,20258,100,0,100,0,78,22,100,0,100,0
2024-06-17,WD001332,WUH721818ALE6L4,18000207937536,0,dc1,CL_dc1_13,V_033,POD_013,13,0,100,62473,100,0,80,20426,100,0,100,0,75,25,100,0,100,0
2024-06-24,WD001332,WUH721818ALE6L4,18000207937536,0,dc1,CL_dc1_13,V_033,POD_013,13,0,100,69107,100,0,80,20594,100,0,100,0,69,31,100,0,100,0
2024-04-01,WD001333,WUH721818ALE6L4,18000207937536,0,dc1,CL_dc1_14,V_034,POD_014,14,0,100,266683,100,0,76,24036,100,0,100,0,77,23,100,0,100,0
2024-04-08,WD001333,WUH721818ALE6L4,18000207937536,0,dc1,CL_dc1_14,V_034,POD_014,14,0,100,45906,100,0,76,24204,100,0,100,0,72,28,100,0,100,0
2024-04-15,WD001333,WUH721818ALE6L4,18000207937536,0,dc1,CL_dc1_14,V_034,POD_014,14,0,100,78666,100,0,76,24372,100,0,100,0,73,27,100,0,100,0
2024-04-22,WD001333,WUH721818ALE6L4,18000207937536,0,dc1,CL_dc1_14,V_034,POD_014,14,0,100,153137,100,0,76,24540,100,0,100,0,68,32,100,0,100,0
2024-04-29,WD001333,WUH721818ALE6L4,18000207937536,0,dc1,CL_dc1_14,V_034,POD_014,14,0,100,317929,100,0,76,24708,100,0,100,0,76,24,100,0,100,0
2024-05-06,WD001333,WUH721818ALE6L4,18000207937536,0,dc1,CL_dc1_14,V_034,POD_014,14,0,100,52754,100,0,76,24876,100,0,100,0,70,30,100,0,100,0
2024-05-13,WD001333,WUH721818ALE6L4,18000207937536,0,dc1,CL_dc1_14,V_034,POD_014,14,0,100,358520,100,0,75,25044,100,0,100,0,76,24,100,0,100,0
2024-05-20,WD001333,WUH721818ALE6L4,18000207937536,0,dc1,CL_dc1_14,V_034,POD_014,14,0,100,469375,100,0,75,25212,100,0,100,0,65,35,100,0,100,0
2024-05-27,WD001333,WUH721818ALE6L4,18000207937536,0,dc1,CL_dc1_14,V_034,POD_014,14,0,100,35936,100,0,75,25380,100,0,100,0,71,29,100,0,100,0
2024-06-03,WD001333,WUH721818ALE6L4,18000207937536,0,dc1,CL_dc1_14,V_034,POD_014,14,0,100,261337,100,0,75,25548,100,0,100,0,72,28,100,0,100,0
2024-06-10,WD001333,WUH721818ALE6L4,18000207937536,0,dc1,CL_dc1_14,V_034,POD_014,14,0,100,453685,100,0,75,25716,100,0,100,0,73,27,100,0,100,0
2024-06-17,WD001333,WUH721818ALE6L4,18000207937536,0,dc1,CL_dc1_14,V_034,POD_014,14,0,100,355286,100,0,75,25884,100,0,100,0,73,27,100,0,100,0
2024-06-24,WD001333,WUH721818ALE6L4,18000207937536,0,dc1,CL_dc1_14,V_034,POD_014,14,0,100,110748,100,0,74,26052,100,0,100,0,75,25,100,0,100,0
2024-04-01,WD001334,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_0,V_035,POD_015,15,0,100,378914,100,0,71,29267,100,0,100,0,74,26,100,0,100,0
2024-04-08,WD001334,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_0,V_035,POD_015,15,0,100,424723,100,0,71,29435,100,0,100,0,72,28,100,0,100,0
2024-04-15,WD001334,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_0,V_035,POD_015,15,0,100,347070,100,0,71,29603,100,0,100,0,73,27,100,0,100,0
2024-04-22,WD001334,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_0,V_035,POD_015,15,0,100,393019,100,0,71,29771,100,0,100,0,66,34,100,0,100,0
2024-04-29,WD001334,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_0,V_035,POD_015,15,0,100,146656,100,0,71,29939,100,0,100,0,73,27,100,0,100,0
2024-05-06,WD001334,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_0,V_035,POD_015,15,0,100,189850,100,0,70,30107,100,0,100,0,74,26,100,0,100,0
2024-05-13,WD001334,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_0,V_035,POD_015,15,0,100,98305,100,0,70,30275,100,0,100,0,74,26,100,0,100,0
2024-05-20,WD001334,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_0,V_035,POD_015,15,0,100,54027,100,0,70,30443,100,0,100,0,67,33,100,0,100,0
2024-05-27,WD001334,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_0,V_035,POD_015,15,0,100,179755,100,0,70,30611,100,0,100,0,71,29,100,0,100,0
2024-06-03,WD001334,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_0,V_035,POD_015,15,0,100,450387,100,0,70,30779,100,0,100,0,71,29,100,0,100,0
2024-06-10,WD001334,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_0,V_035,POD_015,15,0,100,447845,100,0,70,30947,100,0,100,0,70,30,100,0,100,0
2024-06-17,WD001334,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_0,V_035,POD_015,15,0,100,383749,100,0,69,31115,100,0,100,0,72,28,100,0,100,0
2024-06-24,WD001334,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_0,V_035,POD_015,15,0,100,260685,100,0,69,31283,100,0,100,0,70,30,100,0,100,0
2024-04-01,WD001335,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_1,V_036,POD_016,16,0,100,410798,100,0,80,20787,100,0,100,0,72,28,100,0,100,0
2024-04-08,WD001335,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_1,V_036,POD_016,16,0,100,293790,100,0,80,20955,100,0,100,0,70,30,100,0,100,0
2024-04-15,WD001335,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_1,V_036,POD_016,16,0,100,415022,100,0,79,21123,100,0,100,0,72,28,100,0,100,0
2024-04-22,WD001335,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_1,V_036,POD_016,16,0,100,405500,100,0,79,21291,100,0,100,0,76,24,100,0,100,0
2024-04-29,WD001335,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_1,V_036,POD_016,16,0,100,145929,100,0,79,21459,100,0,100,0,67,33,100,0,100,0
2024-05-06,WD001335,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_1,V_036,POD_016,16,0,100,282095,100,0,79,21627,100,0,100,0,75,25,100,0,100,0
2024-05-13,WD001335,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_1,V_036,POD_016,16,0,100,22009,100,0,79,21795,100,0,100,0,70,30,100,0,100,0
2024-05-20,WD001335,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_1,V_036,POD_016,16,0,100,486333,100,0,79,21963,100,0,100,0,72,28,100,0,100,0
2024-05-27,WD001335,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_1,V_036,POD_016,16,0,100,43290,100,0,78,22131,100,0,100,0,74,26,100,0,100,0
2024-06-03,WD001335,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_1,V_036,POD_016,16,0,100,29039,100,0,78,22299,100,0,100,0,75,25,100,0,100,0
2024-06-10,WD001335,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_1,V_036,POD_016,16,0,100,420305,100,0,78,22467,100,0,100,0,73,27,100,0,100,0
2024-06-17,WD001335,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_1,V_036,POD_016,16,0,100,58247,100,0,78,22635,100,0,100,0,70,30,100,0,100,0
2024-06-24,WD001335,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_1,V_036,POD_016,16,0,100,115826,100,0,78,22803,100,0,100,0,75,25,100,0,100,0
2024-04-01,WD001336,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_2,V_037,POD_017,17,0,100,189344,100,0,84,16917,100,0,100,0,75,25,100,0,100,0
2024-04-08,WD001336,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_2,V_037,POD_017,17,0,100,453473,100,0,83,17085,100,0,100,0,73,27,100,0,100,0
2024-04-15,WD001336,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_2,V_037,POD_017,17,0,100,163334,100,0,83,17253,100,0,100,0,74,26,100,0,100,0
2024-04-22,WD001336,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_2,V_037,POD_017,17,0,100,431165,100,0,83,17421,100,0,100,0,69,31,100,0,100,0
2024-04-29,WD001336,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_2,V_037,POD_017,17,0,100,153712,100,0,83,17589,100,0,100,0,77,23,100,0,100,0
2024-05-06,WD001336,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_2,V_037,POD_017,17,0,100,234081,100,0,83,17757,100,0,100,0,78,22,100,0,100,0
2024-05-13,WD001336,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_2,V_037,POD_017,17,0,100,369722,100,0,83,17925,100,0,100,0,74,26,100,0,100,0
2024-05-20,WD001336,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_2,V_037,POD_017,17,0,100,48150,100,0,82,18093,100,0,100,0,77,23,100,0,100,0
2024-05-27,WD001336,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_2,V_037,POD_017,17,0,100,281450,100,0,82,18261,100,0,100,0,75,25,100,0,100,0
2024-06-03,WD001336,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_2,V_037,POD_017,17,0,100,494217,100,0,82,18429,100,0,100,0,70,30,100,0,100,0
2024-06-10,WD001336,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_2,V_037,POD_017,17,0,100,373842,100,0,82,18597,100,0,100,0,70,30,100,0,100,0
2024-06-17,WD001336,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_2,V_037,POD_017,17,0,100,80139,100,0,82,18765,100,0,100,0,68,32,100,0,100,0
2024-06-24,WD001336,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_2,V_037,POD_017,17,0,100,3646,100,0,82,18933,100,0,100,0,70,30,100,0,100,0
2024-04-01,WD001337,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_3,V_038,POD_018,18,0,100,104849,100,0,87,13824,100,0,100,0,71,29,100,0,100,0
2024-04-08,WD001337,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_3,V_038,POD_018,18,0,100,91883,100,0,87,13992,100,0,100,0,73,27,100,0,100,0
2024-04-15,WD001337,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_3,V_038,POD_018,18,0,100,185703,100,0,86,14160,100,0,100,0,71,29,100,0,100,0
2024-04-22,WD001337,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_3,V_038,POD_018,18,0,100,271089,100,0,86,14328,100,0,100,0,75,25,100,0,100,0
2024-04-29,WD001337,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_3,V_038,POD_018,18,0,100,268333,100,0,86,14496,100,0,100,0,76,24,100,0,100,0
2024-05-06,WD001337,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_3,V_038,POD_018,18,0,100,197815,100,0,86,14664,100,0,100,0,68,32,100,0,100,0
2024-05-13,WD001337,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_3,V_038,POD_018,18,0,100,128066,100,0,86,14832,100,0,100,0,74,26,100,0,100,0
2024-05-20,WD001337,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_3,V_038,POD_018,18,0,100,374141,100,0,85,15000,100,0,100,0,71,29,100,0,100,0
2024-05-27,WD001337,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_3,V_038,POD_018,18,0,100,171751,100,0,85,15168,100,0,100,0,76,24,100,0,100,0
2024-06-03,WD001337,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_3,V_038,POD_018,18,0,100,344246,100,0,85,15336,100,0,100,0,72,28,100,0,100,0
2024-06-10,WD001337,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_3,V_038,POD_018,18,0,100,229310,100,0,85,15504,100,0,100,0,73,27,100,0,100,0
2024-06-17,WD001337,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_3,V_038,POD_018,18,0,100,301784,100,0,85,15672,100,0,100,0,76,24,100,0,100,0
2024-06-24,WD001337,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_3,V_038,POD_018,18,0,100,277626,100,0,85,15840,100,0,100,0,78,22,100,0,100,0
2024-04-01,WD001338,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_4,V_039,POD_019,19,0,100,229593,100,0,68,32355,100,0,100,0,68,32,100,0,100,0
2024-04-08,WD001338,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_4,V_039,POD_019,19,0,100,12166,100,0,68,32523,100,0,100,0,73,27,100,0,100,0
2024-04-15,WD001338,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_4,V_039,POD_019,19,0,100,157495,100,0,68,32691,100,0,100,0,76,24,100,0,100,0
2024-04-22,WD001338,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_4,V_039,POD_019,19,0,100,446311,100,0,68,32859,100,0,100,0,71,29,100,0,100,0
2024-04-29,WD001338,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_4,V_039,POD_019,19,0,100,231360,100,0,67,33027,100,0,100,0,76,24,100,0,100,0
2024-05-06,WD001338,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_4,V_039,POD_019,19,0,100,100411,100,0,67,33195,100,0,100,0,71,29,100,0,100,0
2024-05-13,WD001338,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_4,V_039,POD_019,19,0,100,156560,100,0,67,33363,100,0,100,0,74,26,100,0,100,0
2024-05-20,WD001338,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_4,V_039,POD_019,19,0,100,97279,100,0,67,33531,100,0,100,0,74,26,100,0,100,0
2024-05-27,WD001338,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_4,V_039,POD_019,19,0,100,201082,100,0,67,33699,100,0,100,0,72,28,100,0,100,0
2024-06-03,WD001338,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_4,V_039,POD_019,19,0,100,193827,100,0,67,33867,100,0,100,0,73,27,100,0,100,0
2024-06-10,WD001338,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_4,V_039,POD_019,19,0,100,206588,100,0,66,34035,100,0,100,0,73,27,100,0,100,0
2024-06-17,WD001338,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_4,V_039,POD_019,19,0,100,377217,100,0,66,34203,100,0,100,0,71,29,100,0,100,0
2024-06-24,WD001338,WUH721818ALE6L4,18000207937536,0,dc2,CL_dc2_4,V_039,POD_019,19,0,100,320737,100,0,66,34371,100,0,100,0,74,26,100,0,100,0
2024-04-01,WD001339,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_5,V_040,POD_020,20,0,100,427515,100,0,73,27562,100,0,100,0,76,24,100,0,100,0
2024-04-08,WD001339,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_5,V_040,POD_020,20,0,100,382712,100,0,73,27730,100,0,100,0,71,29,100,0,100,0
2024-04-15,WD001339,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_5,V_040,POD_020,20,0,100,37881,100,0,73,27898,100,0,100,0,75,25,100,0,100,0
2024-04-22,WD001339,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_5,V_040,POD_020,20,0,100,40927,100,0,72,28066,100,0,100,0,72,28,100,0,100,0
2024-04-29,WD001339,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_5,V_040,POD_020,20,0,100,112464,100,0,72,28234,100,0,100,0,75,25,100,0,100,0
2024-05-06,WD001339,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_5,V_040,POD_020,20,0,100,395903,100,0,72,28402,100,0,100,0,70,30,100,0,100,0
2024-05-13,WD001339,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_5,V_040,POD_020,20,0,100,170827,100,0,72,28570,100,0,100,0,68,32,100,0,100,0
2024-05-20,WD001339,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_5,V_040,POD_020,20,0,100,445900,100,0,72,28738,100,0,100,0,72,28,100,0,100,0
2024-05-27,WD001339,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_5,V_040,POD_020,20,0,100,283745,100,0,72,28906,100,0,100,0,69,31,100,0,100,0
2024-06-03,WD001339,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_5,V_040,POD_020,20,0,100,121646,100,0,71,29074,100,0,100,0,71,29,100,0,100,0
2024-06-10,WD001339,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_5,V_040,POD_020,20,0,100,366866,100,0,71,29242,100,0,100,0,72,28,100,0,100,0
2024-06-17,WD001339,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_5,V_040,POD_020,20,0,100,340615,100,0,71,29410,100,0,100,0,75,25,100,0,100,0
2024-06-24,WD001339,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_5,V_040,POD_020,20,0,100,45550,100,0,71,29578,100,0,100,0,70,30,100,0,100,0
2024-04-01,WD001340,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_6,V_041,POD_021,21,0,100,351016,100,0,86,14939,100,0,100,0,71,29,100,0,100,0
2024-04-08,WD001340,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_6,V_041,POD_021,21,0,100,186657,100,0,85,15107,100,0,100,0,72,28,100,0,100,0
2024-04-15,WD001340,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_6,V_041,POD_021,21,0,100,267841,100,0,85,15275,100,0,100,0,73,27,100,0,100,0
2024-04-22,WD001340,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_6,V_041,POD_021,21,0,100,442315,100,0,85,15443,100,0,100,0,73,27,100,0,100,0
2024-04-29,WD001340,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_6,V_041,POD_021,21,0,100,329289,100,0,85,15611,100,0,100,0,76,24,100,0,100,0
2024-05-06,WD001340,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_6,V_041,POD_021,21,0,100,134425,100,0,85,15779,100,0,100,0,69,31,100,0,100,0
2024-05-13,WD001340,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_6,V_041,POD_021,21,0,100,135921,100,0,85,15947,100,0,100,0,72,28,100,0,100,0
2024-05-20,WD001340,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_6,V_041,POD_021,21,0,100,435053,100,0,84,16115,100,0,100,0,71,29,100,0,100,0
2024-05-27,WD001340,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_6,V_041,POD_021,21,0,100,124185,100,0,84,16283,100,0,100,0,67,33,100,0,100,0
2024-06-03,WD001340,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_6,V_041,POD_021,21,0,100,235605,100,0,84,16451,100,0,100,0,77,23,100,0,100,0
2024-06-10,WD001340,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_6,V_041,POD_021,21,0,100,148731,100,0,84,16619,100,0,100,0,72,28,100,0,100,0
2024-06-17,WD001340,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_6,V_041,POD_021,21,0,100,408903,100,0,84,16787,100,0,100,0,70,30,100,0,100,0
2024-06-24,WD001340,WUH721818ALE6L4,18000207937536,0,dc3,CL_dc3_6,V_041,POD_021,21,0,100,237348,100,0,84,16955,100,0,100,0,73,27,100,0,100,0
2024-04-01,WD001341,WUH721818ALE6L4,18000207937536,0,dc1,CL_dc1_7,V_042,POD_022,22,0,100,206287,100,0,69,31529,100,0,100,0,71,29,100,0,100,0
2024-04-08,WD001341,WUH721818ALE6L4,18000207937536,0,dc1,CL_dc1_7,V_042,POD_022,22,0,100,206383,100,0,69,31697,100,0,100,0,74,26,100,0,100,0
2024-04-15,WD001341,WUH721818ALE6L4,18000207937536,0,dc1,CL_dc1_7,V_042,POD_022,22,0,100,89719,100,0,69,31865,100,0,100,0,78,22,100,0,100,0
2024-04-22,WD001341,WUH721818ALE6L4,18000207937536,0,dc1,CL_dc1_7,V_042,POD_022,22,0,100,108006,100,0,68,32033,100,0,100,0,68,32,100,0,100,0
2024-04-29,WD001341,WUH721818ALE6L4,18000207937536,0,dc1,CL_dc1_7,V_042,POD_022,22,0,100,156212,100,0,68,32201,100,0,100,0,69,31,100,0,100,0
2024-05-06,WD001341,WUH721818ALE6L4,18000207937536,0,dc1,CL_dc1_7,V_042,POD_022,22,0,100,453710,100,0,68,32369,100,0,100,0,71,29,100,0,100,0
2024-05-13,WD001341,WUH721818ALE6L4,18000207937536,0,dc1,CL_dc1_7,V_042,POD_022,22,0,100,15746,100,0,68,32537,100,0,100,0,69,31,100,0,100,0
